,f
884,0.010742198989052452
885,0.008182717283284197
886,0.003909187109407749
887,0.00905273090866158
888,0.013576816549704693
889,-1.263191008997047e-05
890,-1.4981318098746783e-05
891,0.013109515314817181
892,0.0005762319074383598
893,0.00011909800818584948
894,0.0007491267626484496
895,0.001980198666713382
896,-1.551715389616971e-05
897,0.0006429226292032893
898,0.0016483805446324046
899,0.011078565223354557
900,0.014605069291221472
901,0.004612412570867728
902,0.00010993678922051316
903,-1.5709925937917497e-05
904,0.0021574102909164158
905,0.0026977592298817843
906,0.004192170328971101
907,0.002165962673970031
908,8.15034376146338e-05
909,0.007930033107282086
910,0.005257629401239409
911,0.004431880812526282
912,0.0013558849009616483
913,0.001983361799107569
914,1.2155778214541505e-05
915,-1.585019623991964e-05
916,0.011984460460336266
917,0.000551373475124754
918,0.005314074897136193
919,0.0033621175310720322
920,0.0010391599274881653
921,0.012556393666322756
922,0.007574834311255532
923,0.007480154279450649
924,5.587584330487653e-06
925,6.44130947547608e-05
926,0.0020445080356568685
927,-1.5587030514515575e-05
928,2.9399120357602774e-05
929,0.0034702730994007106
930,0.00032731688897957146
931,0.0005910301753737491
932,-6.551331477344813e-06
933,0.004990574670552214
934,0.010066398000892868
935,0.0038112048198358154
936,0.004915396149441281
937,0.004623013069333918
938,0.016089274832407928
939,0.006975737960619374
940,0.008131779408108606
941,4.526165840131322e-05
942,0.0013758135462487646
943,0.00639326363458032
944,0.0006734431211219153
945,0.002724342166280848
946,0.008583108544207206
947,0.0009001758420831078
948,0.0043175850093357055
949,8.023958369784913e-06
950,-1.5340721131661945e-05
951,0.003557855893478747
952,0.003611524279888543
953,0.0007951221056973379
954,0.006424791667166221
955,-5.068162986950289e-06
956,0.011474256971303045
957,0.0009853618056686845
958,0.0008503140542257782
959,0.0011934997089947537
960,-1.4780013395135511e-05
961,0.0024300189955580686
962,0.0008331845374848436
963,2.821974721692895e-05
964,0.001788220896337046
965,0.0019308278293935748
966,0.00901131225609827
967,0.000247360090622472
968,0.0021781370799234204
969,-1.5700897456338356e-05
970,0.0062924788788432115
971,0.01595747961782629
972,0.0007869526642978425
973,0.0005810366454426783
974,-1.570680444615947e-05
975,0.00043163368937810517
976,0.003639304042260821
977,0.001016446091751877
978,0.0004525163566688327
979,0.0027529213405528444
980,0.003624973688420928
981,0.007732506162502979
982,0.010564902167289105
983,0.0001582517851529483
984,4.419434471322036e-06
985,0.0006781236899483622
986,0.0005399504866321103
987,0.0021283091102981193
988,0.0003588471939084962
989,0.006702631055616834
990,0.004664991176074165
991,0.00015614209591722998
992,0.006088393395317065
993,0.0012428960190272662
994,0.003494447737191928
995,-1.3370441704075755e-05
996,0.0021811337905727826
997,0.00026441792837030465
998,0.007231579620375427
999,-1.5471983259294157e-05
1000,0.004849673058720115
1001,-1.255172533406555e-05
1002,-9.541539780204003e-06
1003,0.0017898013960509634
1004,0.008221384897183083
1005,0.0001157471952237236
1006,0.00015713754517591102
1007,0.002620456184931934
1008,0.008555744900628555
1009,6.868299658495047e-05
1010,0.002493118731809002
1011,0.0034757903291451
1012,0.001086674410813336
1013,-9.27401534345743e-06
1014,0.00294424205654467
1015,0.0027337844510327966
1016,0.0008198089366798461
1017,0.0005218911931730098
1018,-1.557752018939763e-05
1019,0.006967618530501911
1020,0.0035570568950894924
1021,0.001166040632859435
1022,0.003100669851262519
1023,0.0027041935700278827
1024,0.00839074409919428
1025,0.0018025276479735062
1026,0.005853331349347204
1027,0.0018452227382185942
1028,0.0072706941479337
1029,0.00022362866558044899
1030,0.0022863473208272174
