N,m,repetition,nn_probability_estimate,two_stage_probability_estimate,nn_classification_error
200,10,43,0.2348584369119169,0.29100769798163334,0.2809
200,10,44,0.23236973038867767,0.20706438963311596,0.32086
200,10,45,0.22627142637213007,0.2688475205800911,0.30754
200,10,46,0.22553813950536478,0.2514191378325448,0.29298
200,10,47,0.22051669886917968,0.24204813894413527,0.29544
200,10,48,0.23139657681078313,0.23741490811117164,0.30902
200,10,49,0.22093110802763674,0.2761159397654205,0.29552
200,10,50,0.21941413940122897,0.2367145650066097,0.30428
200,10,51,0.22331807590996966,0.20053338337953563,0.30408
200,10,52,0.22373368944910427,0.2308575288280138,0.29162
200,10,53,0.23278871548707752,0.22517321487259312,0.29392
200,10,54,0.22129825986242233,0.1783492314517569,0.29078
200,10,55,0.22045706741664553,0.2122459147922894,0.31094
200,10,56,0.22816066348425681,0.17400671164988424,0.29398
200,10,57,0.2528162417351844,0.2177660218147048,0.30832
200,10,58,0.22089086968850707,0.2226675476534905,0.3054
200,10,59,0.21327643645629335,0.19457068433889255,0.3253
200,10,60,0.22669028237074718,0.2412050408731476,0.29412
200,10,61,0.24506434759263512,0.20347959432553342,0.3139
200,10,62,0.22113129624398686,0.2444272945200564,0.29466
200,10,63,0.22089907970492484,0.27897362545820475,0.30576
200,10,64,0.2290831502693391,0.22844640265280963,0.2992
200,10,65,0.23018162135813183,0.2523085438085832,0.29932
200,10,66,0.22164237746147006,0.24948811691704104,0.30374
200,10,67,0.2462751534946024,0.17624343754742558,0.31276
200,10,68,0.2354210212105356,0.21260657306644892,0.32638
200,10,69,0.25204043321083297,0.2444704509410679,0.31314
200,10,70,0.21496758013322886,0.21695362911998517,0.29676
200,10,71,0.23314965669178772,0.23919661334283476,0.29694
200,10,72,0.21581135983092797,0.2516047625867972,0.3191
200,10,73,0.22424544624051698,0.25623152532623,0.29344
200,10,74,0.232116993843672,0.20612228596444912,0.28802
200,10,75,0.22882246750668198,0.20696370522093704,0.30222
200,10,76,0.23005186447502712,0.19673955642769295,0.30532
200,10,77,0.23315022802944074,0.26155444173359754,0.28366
200,10,78,0.22052793525477984,0.24023801036472053,0.32414
200,10,79,0.22531819653319843,0.2084851151928223,0.28826
200,10,80,0.23027614360999032,0.19487513038203555,0.3083
200,10,81,0.22423743925912215,0.23623018916592586,0.32726
200,10,82,0.22154232608378716,0.20206275517899822,0.2846
200,10,83,0.23414459673550783,0.2196296507250515,0.30668
200,10,84,0.2199567795873385,0.22659502877677112,0.3142
200,10,85,0.2292584844162637,0.22978426230161325,0.3291
200,10,86,0.23912712484413495,0.23825678280397486,0.29072
200,10,87,0.22203128916734982,0.23404082126105472,0.30212
200,10,88,0.2317914288488554,0.19806330849257547,0.30182
200,10,89,0.21775590413381954,0.21876825656117727,0.33472
200,10,90,0.22428270753723886,0.204401522448858,0.311
200,10,91,0.23126109114150656,0.2160513682512206,0.31118
200,10,92,0.219278226108933,0.22760302769189047,0.28546
200,10,93,0.22949596431543035,0.16234798514577128,0.291
200,10,94,0.225548520669106,0.183493724184859,0.30526
200,10,95,0.22310886079352463,0.21024587222835261,0.31438
200,10,96,0.22945067879736747,0.20912786219775215,0.30294
200,10,97,0.22388489536960596,0.22042724230958807,0.27958
200,10,98,0.2300865257446766,0.24488277826069987,0.31216
200,10,99,0.25555087142608773,0.19805174163786926,0.29318
500,10,0,0.222729225950063,0.22125654715102072,0.2078
500,10,1,0.22671497001753696,0.23570711263380686,0.2127
500,10,2,0.22458780848892193,0.21958384912091064,0.21562
500,10,3,0.22579557725451635,0.2368621782239408,0.23406
500,10,4,0.22720044286841695,0.2107878702341031,0.2223
500,10,5,0.22500711558870948,0.23012095522323567,0.21736
500,10,6,0.23346643185453972,0.21972790359077543,0.23536
500,10,7,0.22964068178225372,0.23672741530436708,0.21374
500,10,8,0.22965095693368126,0.2438656259598895,0.22132
500,10,9,0.2310787498246848,0.20468155778292013,0.20568
500,10,10,0.22536057323068368,0.22781961966508008,0.20804
500,10,11,0.22631123416552268,0.24108502754233824,0.21464
500,10,12,0.22421174573951724,0.20574677984283363,0.20412
500,10,13,0.2186232024274377,0.2145552498263855,0.22494
500,10,14,0.2264926410003785,0.22346353784103323,0.21962
500,10,15,0.22994023010678732,0.2307768528584267,0.21336
500,10,16,0.22413955070452077,0.2512992778920437,0.21794
500,10,17,0.22935854588467292,0.22398890795285642,0.22368
500,10,18,0.22859101277262422,0.23183557070114333,0.20782
500,10,19,0.2255809529577066,0.21913184752482434,0.21872
500,10,20,0.22363337021713434,0.2088358163008335,0.22446
500,10,21,0.22819444902260477,0.22044047125839064,0.21744
500,10,22,0.22573241683491196,0.2163868874408641,0.23348
500,10,23,0.23029430373567258,0.21472587534492713,0.21182
500,10,24,0.226814996376461,0.23362572083004055,0.21468
500,10,25,0.22297754827842853,0.25583611411063933,0.21904
500,10,26,0.22420219783963152,0.2092657271078518,0.21114
500,10,27,0.22445029934127042,0.23020015094625157,0.21914
500,10,28,0.2258115034066461,0.23056875439529617,0.23032
500,10,29,0.22906033412277874,0.2452649528007268,0.21832
500,10,30,0.2313499928627242,0.24012840999537147,0.21864
500,10,31,0.22864215270466948,0.2365182268903363,0.21556
500,10,32,0.2246222551886932,0.2359441650199429,0.22012
500,10,33,0.21856436587136785,0.2319598671664164,0.21554
500,10,34,0.23026280704319876,0.18184659189807684,0.22838
500,10,35,0.2263449672636677,0.20414498092250963,0.2176
500,10,36,0.2291122198943961,0.23370668705288647,0.21704
500,10,37,0.22915183355002983,0.23884558427931246,0.21392
500,10,38,0.22273705328797266,0.23743096503892472,0.2102
500,10,39,0.22537478038103392,0.2148778852382677,0.21924
500,10,40,0.22280555471171642,0.21768775236265686,0.22062
500,10,41,0.22728057893733974,0.22109250692171573,0.22404
500,10,42,0.22780497297488428,0.2269860097444832,0.21132
500,10,43,0.2247232251444577,0.2208573635330419,0.21488
500,10,44,0.22595953453286802,0.2545983245129959,0.20736
500,10,45,0.23033076351451454,0.23844406818844271,0.22012
500,10,46,0.22818042364089083,0.25861532712290186,0.22738
500,10,47,0.22575985662203418,0.2042433577327208,0.21342
500,10,48,0.22508995312890753,0.23401447431611877,0.22578
500,10,49,0.22745650790835859,0.22491586001094294,0.2223
500,10,50,0.23071087265698575,0.23085178365242184,0.21904
500,10,51,0.22953563159935655,0.2178388925369798,0.22006
500,10,52,0.2252406948699282,0.22183823548021567,0.21996
500,10,53,0.23121254063190583,0.17419876705817058,0.21862
500,10,54,0.23004332509395262,0.2682602047840994,0.21562
500,10,55,0.22771827757723156,0.19695272612474035,0.22512
500,10,56,0.22402351598726147,0.21238542942132424,0.21116
500,10,57,0.22560368950393453,0.23134671214574298,0.22812
500,10,58,0.2295349799388635,0.22309436683469908,0.21038
500,10,59,0.22318108240206672,0.22661722576902407,0.22552
500,10,60,0.2232805303333774,0.2204269218331567,0.20964
500,10,61,0.22220516016789346,0.22392460794823962,0.20798
500,10,62,0.23144898510872192,0.1943161692979386,0.21728
500,10,63,0.22845647495690138,0.22567309959107337,0.21204
500,10,64,0.2259184562563911,0.19541575146788967,0.22076
500,10,65,0.22747961945500317,0.2464128315662856,0.2153
500,10,66,0.23096783293889506,0.2124898707501346,0.23036
500,10,67,0.22952064749790083,0.2331465635288494,0.22564
500,10,68,0.22369396758382598,0.23410862080981532,0.22686
500,10,69,0.22765749620395972,0.2172465053700046,0.22616
500,10,70,0.22671630892829875,0.20743272181396927,0.21606
500,10,71,0.2298956829780589,0.23570564736422428,0.21378
500,10,72,0.22982593254607675,0.2102430605203384,0.22336
500,10,73,0.22714358524209458,0.21604171407819936,0.226
500,10,74,0.22935478546389818,0.22881620093850602,0.22768
500,10,75,0.22463684977975368,0.2188158102572792,0.21986
500,10,76,0.23195765350021436,0.22747924509932832,0.22138
500,10,77,0.22789646473321656,0.20355069056337177,0.21522
500,10,78,0.23439803361516584,0.21973223852045468,0.21896
500,10,79,0.2267130754999136,0.21689034766215387,0.2173
500,10,80,0.2282670779543908,0.2248805366076901,0.20756
500,10,81,0.22557514325917966,0.21512219375364508,0.21374
500,10,82,0.22442764304118112,0.19420715026432925,0.21598
500,10,83,0.23216944841205606,0.23011752773094818,0.22046
500,10,84,0.22598527005807126,0.21708971205735955,0.20892
500,10,85,0.22950071371267916,0.2294973005917837,0.22036
500,10,86,0.2243065319714465,0.21880492168211,0.2164
500,10,87,0.2265791617335654,0.24406522119116697,0.22746
500,10,88,0.22804592192673195,0.2494108350539075,0.23098
500,10,89,0.22926193232272368,0.2429822067159989,0.23434
500,10,90,0.22687790740322075,0.19571972327422155,0.22138
500,10,91,0.227550028073799,0.22509912577222094,0.22102
500,10,92,0.22248269527870723,0.20594865701437126,0.22694
500,10,93,0.22501926893863664,0.22674943272992476,0.2141
500,10,94,0.21927966141212263,0.20498441335468034,0.22238
500,10,95,0.2374162597899216,0.2003395536158874,0.2143
500,10,96,0.2265040226751098,0.21748888810649614,0.23478
500,10,97,0.22655606830035976,0.2312877600485445,0.20716
500,10,98,0.2290744417412271,0.23179988401024051,0.21866
500,10,99,0.23007510906630044,0.22950957550943335,0.2245
1000,10,0,0.22787643087513465,0.2395644586734915,0.15792
1000,10,1,0.22560490499448374,0.2207710658124871,0.16492
1000,10,2,0.22684551176363657,0.20404996401407094,0.15444
1000,10,3,0.2264744811049324,0.24722033464886595,0.16312
1000,10,4,0.22634027971339432,0.24345816843827797,0.16426
1000,10,5,0.22714981874741072,0.21370485737492373,0.16764
1000,10,6,0.2257223194641441,0.24584860346553758,0.16478
1000,10,7,0.22824397449365802,0.23034129161280303,0.16396
1000,10,8,0.2264054632271739,0.24123128513020778,0.16708
1000,10,9,0.2243393617399009,0.23710375211908197,0.17342
1000,10,10,0.22804460118765266,0.2189574756188053,0.16636
1000,10,11,0.229152573019421,0.2371634807065793,0.17038
1000,10,12,0.22740665929621043,0.23071733983093926,0.1653
1000,10,13,0.22386701701422307,0.2558396620431847,0.16242
1000,10,14,0.22737925978183765,0.21007919273021436,0.17006
1000,10,15,0.22341262653900687,0.2375596449420998,0.16438
1000,10,16,0.22687295854084905,0.21419546162220068,0.1688
1000,10,17,0.22757716794088717,0.24054895050211042,0.16654
1000,10,18,0.22558067552605052,0.23931265306391314,0.16422
1000,10,19,0.22508512928595092,0.20096889898781778,0.16134
1000,10,20,0.22807187540843424,0.21181084342464732,0.15544
1000,10,21,0.22752316521224492,0.2545362213650217,0.1564
1000,10,22,0.227519737859873,0.23469201963151384,0.17046
1000,10,23,0.22920302296150885,0.2060681929997258,0.16612
1000,10,24,0.22629423219949069,0.23927123686380353,0.15942
1000,10,25,0.2255430283879361,0.23132828105193828,0.1661
1000,10,26,0.22634426613226385,0.22095966204612147,0.16666
1000,10,27,0.226403924655902,0.22777333549558032,0.1744
1000,10,28,0.2252973340450288,0.23596427361335987,0.16768
1000,10,29,0.22459774470640823,0.21959030914255068,0.16796
1000,10,30,0.2253796131616541,0.2204549260482071,0.16464
1000,10,31,0.22485407503315621,0.23262638321617965,0.1591
1000,10,32,0.22621859276205367,0.2427215852654017,0.15778
1000,10,33,0.22788217731867033,0.2291999008372826,0.17378
1000,10,34,0.2261753681612098,0.21899485203016844,0.17276
1000,10,35,0.22541335145446922,0.23423867407797713,0.16216
1000,10,36,0.22728258061458242,0.21117561983661495,0.16014
1000,10,37,0.22649669099089692,0.24305648978364236,0.15922
1000,10,38,0.22688336967462383,0.22407905751269422,0.16526
1000,10,39,0.22693416556090035,0.23820704660117,0.16302
1000,10,40,0.22715844391621884,0.23535014758688533,0.16206
1000,10,41,0.22626809644282553,0.23876624310605857,0.17928
1000,10,42,0.22661072535639812,0.23388856743432698,0.1549
1000,10,43,0.22608594980500396,0.23451338752938986,0.15666
1000,10,44,0.22614369689725577,0.23635935665681262,0.16036
1000,10,45,0.2300078315742604,0.2430396004449375,0.16372
1000,10,46,0.2274535919661585,0.2235894609979852,0.1605
1000,10,47,0.22756179767597484,0.2358145916053627,0.16864
1000,10,48,0.22547868161084916,0.25622071086216014,0.15994
1000,10,49,0.22893728639611893,0.2253227075540079,0.16454
1000,10,50,0.2253779471191773,0.21214110071175776,0.16246
1000,10,51,0.22669314524587594,0.22304500674430863,0.17242
1000,10,52,0.22718610830582187,0.2248716273138774,0.16564
1000,10,53,0.22627980102335526,0.21923376740287592,0.16892
1000,10,54,0.22935288445899468,0.21154961035975298,0.16092
1000,10,55,0.2271213456045965,0.21875957718656916,0.16248
1000,10,56,0.22680419845216354,0.22562581801853504,0.16862
1000,10,57,0.22630953153689853,0.22763223226448845,0.15614
1000,10,58,0.22593293452703622,0.21060094804806556,0.16948
1000,10,59,0.22907360732063792,0.22636602193137967,0.16228
1000,10,60,0.22646658033800401,0.2041419243459628,0.16616
1000,10,61,0.22820038988441654,0.23054981817197623,0.16986
1000,10,62,0.22577674022562777,0.21593552028643334,0.1706
1000,10,63,0.22842804014970744,0.22973759062641375,0.17388
1000,10,64,0.22755307472300307,0.22503516509936722,0.17138
1000,10,65,0.22350872378290354,0.2278245655769085,0.15866
1000,10,66,0.2237475196502301,0.21230663835020758,0.1638
1000,10,67,0.22758460765490415,0.2349287941760578,0.16426
1000,10,68,0.22658605529921097,0.22537983940212142,0.16024
1000,10,69,0.22702463534082823,0.22004814277327567,0.17064
1000,10,70,0.22633954374839696,0.20043557351222163,0.1692
1000,10,71,0.22601219718298107,0.21439845282603698,0.16926
1000,10,72,0.22700854123795203,0.20472269172534502,0.17052
1000,10,73,0.22722617411537982,0.2150429068267005,0.15592
1000,10,74,0.22843947961877523,0.21668186928411717,0.1639
1000,10,75,0.2266294980596785,0.22208304421250863,0.17236
1000,10,76,0.2240841881347726,0.22978295328688486,0.16672
1000,10,77,0.2306669211111335,0.20878624974211657,0.16414
1000,10,78,0.22645111659399564,0.21866417460014473,0.16258
1000,10,79,0.22642384280412217,0.24295185484587326,0.15798
1000,10,80,0.22524253099353417,0.23392826566560534,0.17514
1000,10,81,0.22948353486575734,0.2338694357962508,0.16966
1000,10,82,0.22457552026005198,0.24451886301599915,0.1681
1000,10,83,0.22697363344940744,0.24650316388443771,0.17564
1000,10,84,0.22975416765933002,0.2200291704971658,0.1608
1000,10,85,0.2273619594321397,0.23820990586410012,0.16266
1000,10,86,0.2261737469997273,0.22626344051935476,0.15578
1000,10,87,0.22873985165991095,0.19419183468575693,0.16268
1000,10,88,0.22765348647734027,0.2267219098616106,0.17092
1000,10,89,0.22755880800605574,0.22096967159919553,0.16132
1000,10,90,0.2267531570776189,0.22205029775893348,0.16824
1000,10,91,0.22866136722067978,0.2260437898158948,0.16152
1000,10,92,0.22946940664378745,0.21732007519573734,0.17694
1000,10,93,0.22609105476415056,0.21631362783549096,0.15978
1000,10,94,0.2293203142523233,0.23632420455708486,0.1592
1000,10,95,0.22781585662762696,0.2212346054794453,0.16494
1000,10,96,0.22637597224586822,0.22482638145752157,0.16462
1000,10,97,0.22954934570896024,0.23121510229823972,0.16144
1000,10,98,0.22748710165138342,0.23596008514805478,0.15866
1000,10,99,0.22738300578851448,0.222969912567856,0.16548
2000,10,0,0.22514084570197848,0.2268780029819729,0.11898
2000,10,1,0.22677460405003075,0.23176200586832363,0.11918
2000,10,2,0.22646879697931854,0.2193435881309171,0.12138
2000,10,3,0.2251817564955219,0.23810658415032476,0.11878
2000,10,4,0.22805465089615032,0.21706289704936663,0.1219
2000,10,5,0.22656611094285345,0.22791993471570293,0.12326
2000,10,6,0.22725458667782109,0.22141878574580376,0.12584
2000,10,7,0.2266471591410719,0.2208809928468742,0.11938
2000,10,8,0.22611902475658535,0.23335949514673351,0.12244
2000,10,9,0.2261838418741153,0.21918108134545847,0.1221
2000,10,10,0.22709179226831452,0.23561278779876776,0.12504
2000,10,11,0.22549997187848225,0.2275705226303064,0.12538
2000,10,12,0.22583933892460964,0.22906477833740238,0.11968
2000,10,13,0.22745129808704456,0.22803434514674592,0.12022
2000,10,14,0.22485815008485538,0.20598329354105552,0.12194
2000,10,15,0.22828212850507795,0.21883441423317165,0.11988
2000,10,16,0.22595774470284116,0.2214985616436292,0.1201
2000,10,17,0.22573773621688387,0.24395621624569833,0.11772
2000,10,18,0.22655003178045335,0.22209234692766006,0.1178
2000,10,19,0.2272656239622736,0.21482581629599035,0.12186
2000,10,20,0.2249588628306668,0.21594784667863198,0.1204
2000,10,21,0.22518048813806366,0.2179632624043722,0.12534
2000,10,22,0.22564750985887572,0.22800614480007766,0.12074
2000,10,23,0.22702358746097334,0.2175836505128339,0.11882
2000,10,24,0.2270160748822305,0.2169761524671971,0.12002
2000,10,25,0.22797303775525096,0.23833007621756216,0.12024
2000,10,26,0.22630138575909817,0.22917077520762372,0.11416
2000,10,27,0.2268629653362303,0.2421105717076563,0.12384
2000,10,28,0.22734674981444958,0.22544299818118527,0.11862
2000,10,29,0.2265298767058905,0.21482971068235707,0.11502
2000,10,30,0.22677026449467458,0.2278012689592434,0.12474
2000,10,31,0.22623709587312577,0.23236396013091368,0.11534
2000,10,32,0.2275793675568242,0.21775712056578453,0.1196
2000,10,33,0.2253142097058433,0.22815927018817034,0.1123
2000,10,34,0.22465612424229184,0.21693265000218606,0.11836
2000,10,35,0.22697909526602517,0.21167171221342324,0.1197
2000,10,36,0.22798996303117172,0.22233582303051133,0.11538
2000,10,37,0.22896172814082316,0.2176874082585808,0.12476
2000,10,38,0.22758485815815072,0.24084754614406817,0.1206
2000,10,39,0.2270377104994487,0.2295938909253729,0.11424
2000,10,40,0.22683209341150204,0.23419944223396333,0.11996
2000,10,41,0.22788488431698445,0.2298018915875837,0.1218
2000,10,42,0.22636629005742184,0.2210713883280252,0.11384
2000,10,43,0.22542126914217317,0.22077923449989936,0.11442
2000,10,44,0.22602157125950553,0.21527225081780993,0.11728
2000,10,45,0.2249829781179683,0.23037147158683588,0.12052
2000,10,46,0.22776454407040467,0.22409726422801862,0.12008
2000,10,47,0.22559580363663378,0.22043022592984615,0.12512
2000,10,48,0.22730834575556294,0.22649190334311287,0.12336
2000,10,49,0.22875578692614035,0.22203041114558683,0.1194
2000,10,50,0.22640970645152492,0.21890207183896865,0.11818
2000,10,51,0.2252687424770455,0.23335438869485323,0.1217
2000,10,52,0.22625026562024114,0.20587752838331613,0.11982
2000,10,53,0.22613998718155887,0.21378437044838142,0.11768
2000,10,54,0.22645292108002688,0.2272518197050901,0.1162
2000,10,55,0.22649256632218268,0.22121227663238063,0.1226
2000,10,56,0.22736580001999135,0.2291166943818953,0.1193
2000,10,57,0.22526978204970724,0.24328560170795258,0.11738
2000,10,58,0.2257290876969017,0.2283529155710068,0.12196
2000,10,59,0.2253050629571392,0.2508613709825474,0.11694
2000,10,60,0.22665890360812124,0.22176429244245083,0.12414
2000,10,61,0.22700397120892388,0.20811345344454676,0.11876
2000,10,62,0.22644042960185168,0.23616924514407717,0.12
2000,10,63,0.2257263469499043,0.21664472564101542,0.12582
2000,10,64,0.22688582037016486,0.22423931624607896,0.11458
2000,10,65,0.22715042149844789,0.23095476910715929,0.11602
2000,10,66,0.2274320904276648,0.24214180554618905,0.12256
2000,10,67,0.2264162877187308,0.22832572342029803,0.12326
2000,10,68,0.22658110902062328,0.22317935378272555,0.11682
2000,10,69,0.22590077353636145,0.21740987968319142,0.12138
2000,10,70,0.22825669437181278,0.23681142409514092,0.11736
2000,10,71,0.2259936432927919,0.23785631001822935,0.11756
2000,10,72,0.22566667162047638,0.2244032587549098,0.12388
2000,10,73,0.22656991121704997,0.2161881989002801,0.11812
2000,10,74,0.22602883716726685,0.22651082058566366,0.12212
2000,10,75,0.22672770218657495,0.2155692511332611,0.1261
2000,10,76,0.2267610386143115,0.2155505662323574,0.12356
2000,10,77,0.2263962606491406,0.22818074538058752,0.12002
2000,10,78,0.22700016143531726,0.23070964233655084,0.11958
2000,10,79,0.22732295078874395,0.23415449153242965,0.1202
2000,10,80,0.22684336578921,0.23826404604417195,0.12626
2000,10,81,0.2271624247270827,0.22392738118628414,0.11594
2000,10,82,0.2261051382551821,0.2271126439898003,0.12048
2000,10,83,0.22588144590106943,0.229826676294618,0.11942
2000,10,84,0.2264945406639464,0.21730906402263575,0.11854
2000,10,85,0.22819893136498276,0.22596150057448497,0.12066
2000,10,86,0.2267728401487585,0.23821128525380653,0.11636
2000,10,87,0.2271783942174699,0.2149997536095712,0.1226
2000,10,88,0.2267006855398454,0.21890915772475447,0.12028
2000,10,89,0.22703339669314204,0.22604529846223495,0.12336
2000,10,90,0.22657250736384302,0.21688865933041007,0.12236
2000,10,91,0.22678941116284798,0.22942455256116934,0.11626
2000,10,92,0.2272206724809686,0.23549965645766455,0.12166
2000,10,93,0.2265101920151006,0.21847446392542658,0.11858
2000,10,94,0.22724533480258902,0.2247493168718419,0.1111
2000,10,95,0.2259926506907167,0.2421217149621434,0.1204
2000,10,96,0.2270586811739451,0.23227660865426047,0.11644
2000,10,97,0.22552117764546478,0.22753179263464612,0.12486
2000,10,98,0.22670547273083164,0.22327733356898355,0.12598
2000,10,99,0.22595563668339377,0.23451006616941272,0.12064
5000,10,0,0.22658164872552225,0.22586002163475655,0.0791
5000,10,1,0.22742416287673756,0.2171034478127684,0.07506
5000,10,2,0.22674179426968732,0.22949492201660013,0.07532
5000,10,3,0.22750912574283008,0.22483194287514022,0.07722
5000,10,4,0.2268451640827157,0.22106490546094362,0.078
5000,10,5,0.22602885675791048,0.22056417954263724,0.07274
5000,10,6,0.22615493948027404,0.22663513125618362,0.07902
5000,10,7,0.22712565604240575,0.23229130236400738,0.07908
5000,10,8,0.2276979856107193,0.2194794753739332,0.07512
5000,10,9,0.22652565642959974,0.2319885166909433,0.07466
5000,10,10,0.22707744929257345,0.22763438350914622,0.07704
5000,10,11,0.2261914631827565,0.23267854205156693,0.07818
5000,10,12,0.2270771085955957,0.2316132479334719,0.07566
5000,10,13,0.2258274566201153,0.2226336079668149,0.0765
5000,10,14,0.2269388523484282,0.21775999393227646,0.0803
5000,10,15,0.22678563052215156,0.23379433594940252,0.0768
5000,10,16,0.2261392223421041,0.2164294293094011,0.07572
5000,10,17,0.22661229093679178,0.22288380132683921,0.0775
5000,10,18,0.225946644854241,0.22974687577147243,0.07862
5000,10,19,0.22617390334760312,0.2244504354884822,0.0782
5000,10,20,0.2273587711509282,0.2248209070433201,0.07682
5000,10,21,0.22637123625862648,0.22558914409779446,0.07936
5000,10,22,0.22613796953021165,0.22318302895286082,0.07664
5000,10,23,0.2262218535305838,0.21741085525932632,0.0792
5000,10,24,0.22641860966177013,0.21932754445609576,0.07622
5000,10,25,0.22601159731939205,0.22669231183969335,0.07842
5000,10,26,0.22696334360191583,0.23008234673272585,0.0807
5000,10,27,0.22645082666894376,0.2271244780352101,0.0787
5000,10,28,0.22672882581975154,0.2245960298472661,0.07678
5000,10,29,0.22699747971499418,0.2233801532371775,0.07578
5000,10,30,0.2271602325187561,0.2294033798976585,0.0801
5000,10,31,0.22724040977002452,0.23502579777375743,0.07774
5000,10,32,0.2265212536231181,0.2220236575110531,0.07612
5000,10,33,0.22650668390240974,0.23394277265626073,0.07802
5000,10,34,0.22665991939569288,0.22539101612377885,0.0807
5000,10,35,0.22666280639992895,0.23573345456551986,0.07844
5000,10,36,0.22678807004521356,0.22503244163063715,0.07864
5000,10,37,0.226530649127293,0.2234546927111378,0.07764
5000,10,38,0.2263806800090618,0.21986445386401143,0.07654
5000,10,39,0.22616264676381545,0.22127113440260587,0.08008
5000,10,40,0.2266327663791457,0.2329596704527261,0.07878
5000,10,41,0.22694519482165015,0.21287840267041125,0.07838
5000,10,42,0.22630026434365488,0.22939581561660216,0.07912
5000,10,43,0.22703916387744114,0.22357667896493671,0.07986
5000,10,44,0.22675400857357514,0.22519036972995488,0.07958
5000,10,45,0.22631987700792655,0.2299125072539176,0.0765
5000,10,46,0.22664520283936135,0.22357525485641994,0.07944
5000,10,47,0.22622239790303258,0.22638865201163863,0.07806
5000,10,48,0.22602788677883404,0.23000901614328026,0.0762
5000,10,49,0.22606185269528214,0.22881252380730993,0.078
5000,10,50,0.22704563852529236,0.22330990397450295,0.0795
5000,10,51,0.226804019314094,0.22264932312974933,0.07678
5000,10,52,0.22684336463099708,0.2245318075470467,0.07908
5000,10,53,0.22666833099698647,0.22599846144632135,0.07656
5000,10,54,0.22645942781346584,0.2207498897457234,0.07748
5000,10,55,0.22700031213108218,0.22972527546294502,0.07518
5000,10,56,0.2266672782404782,0.22661401428025485,0.07722
5000,10,57,0.22665695232598473,0.22225849240538595,0.07518
5000,10,58,0.22611502684274792,0.22304154494567688,0.07962
5000,10,59,0.226641436561203,0.2282431246776079,0.08012
5000,10,60,0.22689337643015398,0.22721385670529823,0.08138
5000,10,61,0.22656087221899798,0.23635926249840108,0.07682
5000,10,62,0.2267254021835408,0.23572438643975738,0.076
5000,10,63,0.22617637152895986,0.22231614912831743,0.0774
5000,10,64,0.2272064606702539,0.23215000525222926,0.07726
5000,10,65,0.22647872668884647,0.2205196481512463,0.0794
5000,10,66,0.22694171391574317,0.2246187431410896,0.08044
5000,10,67,0.22684331946482958,0.2277059916947272,0.07898
5000,10,68,0.22680907069790918,0.22961733787423338,0.07774
5000,10,69,0.22718989220051888,0.21476143139044343,0.075
5000,10,70,0.22651863544718678,0.24056737944216763,0.07966
5000,10,71,0.22659243666403556,0.22314022989151677,0.0739
5000,10,72,0.2264292339236952,0.22835920989717134,0.08018
5000,10,73,0.22634793913364493,0.22603136994905718,0.0762
5000,10,74,0.22622995251702827,0.23202050275689878,0.07898
5000,10,75,0.22667989948885997,0.22401159729539688,0.07664
5000,10,76,0.2268531165109877,0.23001976433829216,0.07838
5000,10,77,0.22651448548760808,0.21998048239740828,0.07906
5000,10,78,0.22677323770375304,0.22228118068575167,0.0774
5000,10,79,0.22640972814113036,0.23067577433192937,0.07598
5000,10,80,0.22665054915359073,0.22525089278625918,0.07942
5000,10,81,0.22651741336350578,0.23306458276018666,0.07962
5000,10,82,0.22688529691807854,0.2268358234147253,0.07506
5000,10,83,0.22648021436670995,0.2330327149120101,0.0765
5000,10,84,0.22608621202488374,0.2279210851768619,0.07858
5000,10,85,0.22690934460410322,0.2240906189177482,0.07374
5000,10,86,0.22689844495263126,0.22080127163969554,0.07924
5000,10,87,0.22612595285422282,0.22303644374605944,0.07606
5000,10,88,0.22648980601246765,0.22590089957381387,0.07588
5000,10,89,0.22654389832492025,0.22099831780812837,0.0789
5000,10,90,0.22638205858660523,0.23042505878724193,0.07818
5000,10,91,0.22709720629147934,0.21710285296375523,0.07546
5000,10,92,0.2265604721501,0.22558406165490136,0.07566
5000,10,93,0.2270587180658491,0.23887149363971166,0.07414
5000,10,94,0.22636063030955197,0.22444427346308993,0.07758
5000,10,95,0.22705332239696355,0.22297407214504755,0.07758
5000,10,96,0.22614026882588387,0.2317812016403759,0.07992
5000,10,97,0.2266980027907019,0.22841458413674764,0.07734
5000,10,98,0.22691932272783114,0.22348123167181597,0.07668
5000,10,99,0.22600211005588602,0.2300715057551939,0.0781
10000,10,0,0.2268183342107791,0.22824112936851837,0.05624
10000,10,1,0.22639697492312388,0.22786594181490388,0.05374
10000,10,2,0.2267237511417544,0.2247505741559437,0.05418
10000,10,3,0.2266290812637716,0.22479982455432806,0.05302
10000,10,4,0.22666064973957886,0.23022908098764408,0.05564
10000,10,5,0.22688139645270733,0.2210723541589091,0.05442
10000,10,6,0.226488435823897,0.22593385571034288,0.056
10000,10,7,0.22599460972304541,0.2233989556344842,0.0554
10000,10,8,0.22652461974020235,0.2275279249375673,0.05394
10000,10,9,0.22653866361824035,0.2373060031318672,0.05414
10000,10,10,0.22645829387849073,0.2255709041416217,0.05402
10000,10,11,0.22677029233459586,0.2259607271354499,0.05066
10000,10,12,0.22620038753376998,0.2246717305828408,0.0541
10000,10,13,0.226671977308603,0.23554198803247411,0.05586
